time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity,activity_labeled
18000,38.0,2.12,17.33,1.7,16.0,2.0,walking,6
18250,34.5,10.5,12.5,2.5,16.0,4.55,walking,6
18500,36.0,6.75,16.0,1.87,14.75,5.45,walking,6
18750,26.25,3.9,15.5,3.2,15.5,7.09,walking,6
19000,38.25,3.9,17.33,1.25,18.0,0.0,walking,6
19250,36.0,2.12,18.67,1.7,7.33,4.5,walking,6
19500,34.0,1.73,17.5,2.69,12.0,0.0,walking,6
19750,40.0,3.56,8.25,2.49,19.67,2.36,walking,6
20000,28.75,5.89,16.0,1.41,17.5,2.5,walking,6
20250,30.0,2.45,15.67,1.7,18.75,0.83,walking,6
20500,36.5,9.07,15.75,2.49,17.5,1.5,walking,6
20750,33.75,1.3,17.0,3.67,15.75,2.59,walking,6
21000,37.0,1.22,19.0,1.22,17.75,1.79,walking,6
21250,39.0,3.56,13.33,3.09,17.5,0.5,walking,6
21500,24.5,8.44,15.67,3.3,19.4,3.83,walking,6
21750,30.25,7.66,21.0,2.74,18.75,4.97,walking,6
22000,37.5,1.5,17.75,3.96,17.5,2.5,walking,6
22250,30.0,0.82,19.25,3.03,22.33,1.25,walking,6
22500,36.0,5.52,13.25,1.48,18.0,2.55,walking,6
22750,41.33,8.06,18.0,2.45,21.5,1.5,walking,6
23000,25.25,4.71,20.25,1.79,21.0,2.12,walking,6
23250,29.75,4.71,16.25,5.17,17.0,3.24,walking,6
23500,42.25,2.38,13.33,3.4,18.75,2.28,walking,6
23750,34.5,1.5,18.0,3.67,11.75,3.11,walking,6
24000,40.0,1.73,20.5,2.69,15.75,4.15,walking,6
24250,35.5,4.5,17.0,2.12,17.25,5.93,walking,6
24500,26.75,10.47,19.75,3.63,20.5,4.92,walking,6
24750,33.0,6.4,13.5,3.2,17.67,2.49,walking,6
25000,36.75,2.49,17.75,3.27,11.5,3.35,walking,6
25250,35.25,2.49,17.33,2.05,16.67,2.62,walking,6
25750,30.0,3.94,18.75,2.49,20.0,3.74,walking,6
26000,27.5,2.87,14.25,3.27,22.0,3.56,walking,6
26250,30.0,12.0,17.67,2.05,13.67,8.99,walking,6
26500,38.5,4.86,15.2,1.83,16.6,1.74,walking,6
26750,30.0,2.45,18.0,3.94,21.33,2.05,walking,6
27000,43.33,3.4,14.5,2.18,17.33,5.19,walking,6
27250,27.67,4.03,18.67,2.62,14.75,2.38,walking,6
27500,25.2,6.01,12.8,3.12,21.75,2.28,walking,6
27750,41.33,3.3,14.67,0.94,17.0,4.85,walking,6
28000,37.25,4.09,11.67,5.91,18.0,3.27,walking,6
28250,32.0,4.9,12.25,4.21,16.5,3.64,walking,6
28500,37.0,6.0,18.0,0.0,16.0,5.15,walking,6
28750,29.0,1.87,16.75,3.03,19.75,3.63,walking,6
29000,28.5,4.5,15.0,1.87,14.75,3.49,walking,6
29250,40.0,4.42,12.0,4.97,12.75,3.9,walking,6
29500,31.5,2.6,16.75,2.17,13.75,3.49,walking,6
29750,33.75,2.86,17.33,1.7,12.33,3.68,walking,6
30000,28.75,2.05,11.67,2.05,15.0,2.0,walking,6
30250,24.75,3.11,16.5,2.96,11.0,2.92,walking,6
30500,35.5,6.42,18.5,1.8,15.75,2.28,walking,6
30750,38.25,5.31,17.25,2.77,7.0,1.58,walking,6
31000,30.5,4.82,15.75,3.77,14.5,4.15,walking,6
31250,33.25,4.15,12.5,3.57,13.25,4.66,walking,6
31500,29.33,2.87,15.25,2.77,19.33,3.09,walking,6
31750,24.67,3.86,10.33,1.7,19.25,4.21,walking,6
32000,38.25,3.96,11.5,5.89,14.75,4.09,walking,6
32250,35.75,1.79,10.0,6.28,15.75,3.11,walking,6
32500,37.25,1.3,15.75,6.76,18.25,3.9,walking,6
32750,34.75,5.07,9.5,5.32,17.5,2.06,walking,6
33000,26.75,5.45,20.25,1.79,14.0,3.08,walking,6
33250,24.75,4.15,15.25,2.77,19.75,1.3,walking,6
33500,39.0,7.11,14.75,3.9,16.5,1.5,walking,6
33750,37.5,2.6,14.67,2.87,19.33,1.89,walking,6
34000,33.0,5.48,13.5,1.12,14.25,4.44,walking,6
34250,39.33,6.02,11.5,2.29,15.0,4.08,walking,6
34500,28.33,2.62,15.25,2.38,18.33,2.49,walking,6
34750,31.0,4.08,15.33,2.05,12.25,5.63,walking,6
35000,41.5,4.15,15.5,4.09,15.0,4.9,walking,6
35250,32.75,5.31,12.0,3.67,15.5,4.27,walking,6
35500,32.0,7.04,16.75,2.28,12.5,5.89,walking,6
35750,31.75,6.61,16.25,2.38,21.25,4.21,walking,6
36000,20.5,2.18,11.67,2.49,12.67,1.7,walking,6
36250,34.5,7.92,15.25,3.7,18.25,2.77,walking,6
36500,39.75,5.36,14.75,4.21,13.25,1.79,walking,6
36750,34.25,4.02,18.0,4.32,12.25,5.54,walking,6
37000,37.0,4.74,11.33,3.3,10.0,6.16,walking,6
37250,36.5,6.42,18.0,4.74,20.0,2.24,walking,6
37500,28.5,5.17,9.67,7.36,21.0,2.94,walking,6
37750,33.75,4.44,17.5,3.77,17.0,3.24,walking,6
38000,36.33,0.47,19.5,4.03,11.0,4.55,walking,6
38250,37.67,1.7,15.0,8.52,16.5,4.5,walking,6
38500,36.75,8.32,15.25,3.9,19.25,2.77,walking,6
38750,37.0,0.0,10.5,3.5,14.5,4.15,walking,6
39000,18.33,8.38,18.0,2.45,17.0,4.18,walking,6
39250,34.5,7.7,16.0,4.58,14.75,6.02,walking,6
39500,36.0,3.54,19.5,4.56,11.75,5.72,walking,6
39750,35.5,7.83,12.25,3.63,14.75,3.27,walking,6
40000,36.5,5.12,13.5,6.22,21.25,2.49,walking,6
40250,25.0,7.65,16.25,8.5,15.0,3.54,walking,6
40500,29.75,11.54,11.75,2.49,15.0,2.74,walking,6
40750,40.0,4.0,16.67,2.62,13.75,4.26,walking,6
41000,32.5,2.29,16.5,1.12,18.5,2.29,walking,6
41250,36.0,3.0,21.0,0.0,15.0,3.0,walking,6
41500,36.0,3.0,21.0,0.0,15.0,3.0,walking,6
41750,33.0,7.63,15.31,4.83,13.07,4.3,walking,6
42000,33.0,7.63,15.31,4.83,13.07,4.3,walking,6
42250,37.75,4.44,14.67,6.94,22.0,2.83,walking,6
42500,34.25,3.49,19.0,0.71,23.25,1.92,walking,6
42750,45.33,2.49,17.0,2.12,15.67,5.56,walking,6
43000,25.0,12.53,18.5,1.12,16.5,4.97,walking,6
43250,26.5,4.09,17.5,1.5,18.0,4.74,walking,6
43500,41.0,2.83,15.67,1.7,18.75,4.15,walking,6
43750,37.5,3.64,15.75,4.32,17.75,2.95,walking,6
44000,34.5,3.2,21.75,1.92,17.25,3.27,walking,6
44250,36.25,6.38,15.0,2.74,20.33,5.19,walking,6
44500,29.25,4.44,17.0,0.82,20.75,3.77,walking,6
44750,29.5,1.8,12.0,7.12,16.25,2.86,walking,6
45000,38.75,5.49,17.5,3.28,17.0,3.24,walking,6
45250,34.75,3.03,18.25,2.77,16.5,1.12,walking,6
45500,36.0,0.0,16.67,3.68,18.67,1.7,walking,6
45750,38.25,7.46,17.0,3.74,13.67,0.94,walking,6
46000,29.0,3.67,19.25,4.26,21.75,3.9,walking,6
46250,30.33,8.26,17.33,1.25,16.0,1.41,walking,6
46500,41.25,6.5,17.33,1.7,20.67,0.47,walking,6
46750,29.33,3.86,14.0,3.56,14.5,2.5,walking,6
47000,31.5,4.72,21.0,0.0,17.25,4.44,walking,6
47250,35.5,5.85,11.75,0.43,14.0,2.74,walking,6
47500,30.33,2.49,12.67,8.5,11.75,3.27,walking,6
47750,33.5,5.41,19.0,2.83,12.25,4.44,walking,6
48000,34.0,3.67,14.33,3.3,19.5,5.02,walking,6
48250,31.25,2.49,18.75,3.9,12.0,6.36,walking,6
48500,36.5,2.29,13.25,2.77,13.25,3.27,walking,6
48750,36.25,5.72,12.5,2.5,13.75,3.77,walking,6
49000,29.0,5.34,14.5,1.8,17.5,2.69,walking,6
49250,35.75,9.18,12.5,2.5,14.67,2.49,walking,6
49500,34.75,2.17,15.25,4.66,13.75,2.05,walking,6
49750,33.5,2.69,17.33,3.77,13.33,3.68,walking,6
50000,38.5,6.54,17.0,2.55,15.75,3.27,walking,6
50250,27.25,3.83,19.5,1.5,18.25,2.59,walking,6
50500,26.0,6.18,17.0,3.74,18.0,2.45,walking,6
50750,40.67,3.68,13.0,5.05,17.33,1.7,walking,6
51000,33.0,0.0,17.0,1.58,16.0,3.39,walking,6
51250,36.0,2.45,13.0,4.08,14.25,6.65,walking,6
51500,38.75,6.8,8.0,3.94,17.0,4.85,walking,6
51750,25.75,5.72,13.33,3.86,18.5,1.5,walking,6
52000,33.0,3.67,7.25,4.02,13.75,2.28,walking,6
52250,40.75,5.07,17.25,5.36,11.25,2.86,walking,6
52500,34.75,3.42,16.0,5.39,16.75,2.86,walking,6
52750,36.25,7.36,17.0,4.06,17.0,1.22,walking,6
53000,43.67,3.3,16.0,1.22,16.67,2.49,walking,6
53250,29.0,4.42,13.67,1.7,19.5,3.35,walking,6
53500,20.0,6.75,15.0,2.55,16.75,1.3,walking,6
53750,37.0,3.67,14.33,0.47,19.25,2.49,walking,6
54000,38.25,0.43,17.5,2.69,15.33,3.68,walking,6
54250,38.5,3.91,15.33,1.25,15.0,3.08,walking,6
54500,37.75,5.07,14.75,2.49,15.25,3.27,walking,6
54750,39.75,8.04,11.75,2.95,18.0,2.24,walking,6
55000,33.0,3.0,19.0,0.71,15.5,2.29,walking,6
55250,15.0,7.48,17.0,1.0,10.0,2.83,walking,6
55500,26.75,3.9,18.0,2.12,14.5,2.87,walking,6
55750,40.75,4.49,13.25,4.21,14.75,2.38,walking,6
56000,37.0,0.0,15.0,4.9,17.67,4.5,walking,6
56250,36.75,0.83,17.0,1.0,19.75,3.03,walking,6
56500,33.67,3.86,13.67,2.49,18.75,2.49,walking,6
56750,42.75,2.28,14.5,2.29,15.25,2.95,walking,6
57000,35.25,4.44,13.67,1.89,17.25,4.87,walking,6
57250,31.5,1.66,15.5,7.92,20.25,2.59,walking,6
57500,29.5,1.5,13.25,3.7,15.0,3.0,walking,6
57750,35.5,4.15,14.0,1.41,19.25,3.56,walking,6
58000,40.33,4.19,13.33,6.02,17.0,1.41,walking,6
58250,38.25,0.83,13.75,3.49,12.5,2.29,walking,6
58500,33.25,6.5,15.0,1.63,15.67,6.18,walking,6
58750,43.25,2.59,14.0,3.74,19.0,1.41,walking,6
59000,35.75,7.26,14.0,3.0,18.75,3.56,walking,6
59250,29.0,6.36,11.33,1.7,21.25,3.83,walking,6
59500,21.0,2.12,17.0,4.74,21.5,0.5,walking,6
59750,32.75,6.38,14.0,6.04,19.0,2.74,walking,6
60000,42.0,2.45,15.5,5.59,14.5,2.5,walking,6
60250,36.0,0.0,12.0,1.87,16.5,2.6,walking,6
60500,27.75,2.49,14.5,3.91,13.0,2.12,walking,6
60750,32.0,4.97,9.0,6.0,15.5,3.2,walking,6
61000,39.5,3.35,9.67,4.5,17.0,4.55,walking,6
61250,35.0,6.48,10.75,1.64,16.0,3.74,walking,6
61500,27.75,0.83,9.0,0.71,16.75,4.02,walking,6
61750,21.5,5.55,14.75,2.77,18.5,4.27,walking,6
62000,28.75,4.66,18.67,3.09,19.5,1.12,walking,6
62250,42.25,3.27,13.75,0.83,17.5,0.87,walking,6
62500,33.5,2.87,17.25,3.7,17.0,1.0,walking,6
62750,32.33,0.94,18.67,4.19,7.0,4.0,walking,6
63000,35.0,4.06,15.0,1.87,16.0,2.0,walking,6
63250,44.25,2.49,13.25,1.48,19.25,1.92,walking,6
63500,37.0,1.41,12.0,1.41,17.0,3.74,walking,6
63750,31.0,1.22,13.25,2.05,18.5,1.5,walking,6
64000,28.75,2.77,15.25,6.76,12.0,2.24,walking,6
64250,28.5,5.41,13.0,0.71,15.25,2.77,walking,6
64500,38.25,0.83,14.5,2.5,14.5,3.77,walking,6
64750,34.0,2.92,15.0,4.3,17.25,3.77,walking,6
65000,34.0,1.41,15.75,3.27,17.0,0.82,walking,6
65250,34.0,1.73,15.0,5.2,14.0,4.12,walking,6
65750,31.75,8.1,16.5,4.15,19.0,4.58,walking,6
66000,36.0,0.0,17.67,1.89,15.0,3.0,walking,6
66250,32.0,1.41,15.0,2.94,16.67,2.81,walking,6
66500,32.25,6.53,18.0,4.74,14.5,3.5,walking,6
66750,39.5,3.35,18.5,3.2,11.75,2.95,walking,6
67000,30.0,4.64,15.5,1.5,13.5,4.39,walking,6
67250,28.75,3.27,20.67,2.87,18.0,2.45,walking,6
67500,36.0,2.45,14.0,3.39,18.33,1.25,walking,6
67750,39.5,1.5,17.33,4.5,19.5,1.5,walking,6
68000,35.75,7.63,22.0,1.22,24.25,2.28,walking,6
68250,30.75,4.44,20.75,2.49,24.5,1.5,walking,6
68500,27.5,7.3,15.0,5.61,20.5,4.33,walking,6
68750,37.25,2.49,20.25,4.92,16.0,2.35,walking,6
69000,41.25,3.27,18.0,3.39,17.75,4.09,walking,6
69250,35.0,4.06,16.0,5.1,15.33,2.49,walking,6
69500,29.75,5.63,20.6,4.03,13.0,1.9,walking,6
70000,39.25,3.42,17.0,3.74,16.33,2.05,walking,6
70250,31.25,10.66,10.75,1.3,16.25,5.21,walking,6
70500,32.0,1.22,20.5,2.18,23.8,2.23,walking,6
70750,30.33,0.47,19.0,1.41,23.67,2.36,walking,6
71000,26.33,5.44,20.33,2.87,20.33,0.94,walking,6
71250,39.0,3.67,13.75,8.23,17.25,3.56,walking,6
71500,37.33,6.6,14.0,2.16,21.25,0.43,walking,6
71750,36.5,3.91,15.25,8.58,17.25,1.48,walking,6
72000,34.33,2.36,16.0,2.16,11.0,4.3,walking,6
72250,41.0,2.92,5.0,4.0,13.33,7.59,walking,6
72500,41.0,5.24,6.75,4.21,18.25,1.79,walking,6
72750,31.5,2.6,16.25,1.3,16.5,6.69,walking,6
73000,24.0,3.94,15.25,2.86,18.0,4.24,walking,6
73250,28.5,3.35,18.33,2.36,19.33,2.62,walking,6
73500,41.5,5.55,17.25,1.3,20.5,0.87,walking,6
73750,39.33,0.47,18.0,4.3,14.0,3.0,walking,6
74000,31.33,0.47,19.0,2.83,16.5,1.12,walking,6
74250,33.25,5.12,14.67,2.05,15.25,3.27,walking,6
74500,41.0,6.6,13.75,3.63,16.5,4.97,walking,6
74750,35.0,8.22,15.0,1.22,20.25,2.49,walking,6
75000,30.5,3.91,16.25,7.56,20.75,1.09,walking,6
75250,37.5,2.6,15.33,3.4,21.0,1.87,walking,6
75500,41.5,4.15,13.0,4.55,16.5,1.5,walking,6
75750,40.0,3.67,18.33,1.25,11.67,0.94,walking,6
76000,30.25,3.63,13.5,3.35,14.0,1.22,walking,6
76250,30.5,2.87,19.25,3.03,16.33,2.36,walking,6
76500,36.33,2.49,14.0,1.22,15.0,5.72,walking,6
76750,44.0,3.67,13.0,1.41,13.0,3.81,walking,6
77000,27.75,4.44,14.25,3.34,19.25,4.44,walking,6
77250,31.0,1.41,16.67,3.68,14.75,5.72,walking,6
77500,32.25,4.44,10.5,1.5,12.75,0.83,walking,6
77750,36.0,5.61,12.75,4.92,18.5,2.18,walking,6
78000,38.25,6.18,11.0,1.0,14.0,4.9,walking,6
78250,28.75,3.03,13.5,2.6,12.25,2.17,walking,6
78500,33.75,1.3,12.0,3.0,16.5,1.12,walking,6
78750,42.75,3.56,11.25,1.3,19.5,1.12,walking,6
79000,45.5,2.29,14.0,1.87,13.25,6.65,walking,6
79250,44.75,0.43,14.67,2.05,8.0,2.35,walking,6
79500,46.0,1.22,18.0,5.79,12.75,7.29,walking,6
79750,42.5,3.04,15.0,3.56,18.0,2.45,walking,6
80000,39.75,4.32,14.0,3.08,13.0,1.22,walking,6
80250,37.0,1.41,15.0,1.63,16.67,0.94,walking,6
80500,43.5,1.5,13.0,3.39,12.0,3.94,walking,6
80750,44.0,5.66,11.0,0.82,9.67,2.05,walking,6
81000,30.25,2.17,15.33,2.49,18.0,3.94,walking,6
81250,39.25,8.84,8.0,0.0,14.75,2.28,walking,6
81500,45.75,1.92,12.0,3.08,15.0,2.45,walking,6
81750,37.25,2.17,20.5,1.66,11.75,3.19,walking,6
82000,38.0,1.87,11.5,0.87,17.75,2.49,walking,6
82250,44.0,1.58,11.5,2.06,16.5,4.72,walking,6
82500,37.25,12.48,15.25,1.48,14.25,7.82,walking,6
82750,30.25,7.36,11.75,2.38,12.75,7.15,walking,6
83000,41.5,2.87,15.33,1.25,23.0,0.82,walking,6
83250,40.0,2.92,18.33,2.05,12.5,6.5,walking,6
83500,36.75,3.9,11.5,4.09,15.25,2.38,walking,6
83750,39.75,5.67,17.0,1.0,16.25,1.92,walking,6
84000,43.25,4.21,19.33,2.05,14.33,3.68,walking,6
84250,24.0,9.09,14.5,5.41,16.67,2.36,walking,6
84500,35.25,9.81,14.25,1.92,14.5,4.92,walking,6
84750,45.0,1.63,8.67,5.19,19.0,3.24,walking,6
85000,38.5,3.77,12.25,3.49,19.5,4.03,walking,6
85250,37.5,1.66,17.25,2.59,12.5,4.27,walking,6
85500,44.0,2.45,20.0,1.73,20.5,2.29,walking,6
85750,38.25,8.84,16.5,2.06,14.5,4.33,walking,6
86000,27.0,3.32,10.5,2.06,15.25,1.48,walking,6
86250,39.25,1.64,12.5,4.5,15.0,3.08,walking,6
86500,42.25,3.7,13.33,6.24,16.67,1.25,walking,6
86750,36.75,1.3,16.5,1.66,18.0,1.87,walking,6
87000,39.75,2.28,16.5,4.5,14.25,6.42,walking,6
87250,44.75,1.79,16.0,4.0,13.0,0.0,walking,6
87500,30.67,9.43,18.0,0.0,12.0,4.9,walking,6
87750,33.0,13.44,14.25,3.34,13.0,1.41,walking,6
88000,43.33,2.62,6.33,5.44,9.25,3.96,walking,6
88500,33.5,1.5,18.0,1.87,16.0,1.22,walking,6
88750,37.75,2.95,10.5,4.03,13.5,4.97,walking,6
89000,43.25,3.34,14.5,2.18,18.0,7.07,walking,6
89250,33.0,4.3,7.67,4.99,19.75,2.28,walking,6
89500,36.5,2.29,10.25,2.49,18.5,3.5,walking,6
89750,46.75,1.3,11.5,5.55,14.25,3.27,walking,6
90000,46.0,0.71,20.5,3.57,13.75,1.3,walking,6
90250,44.75,0.43,19.75,1.64,15.75,3.03,walking,6
90500,39.25,5.63,13.0,1.73,16.75,2.38,walking,6
90750,40.75,5.17,6.5,3.28,14.75,3.96,walking,6
91000,37.25,2.95,10.25,4.49,15.0,2.12,walking,6
91250,38.5,2.18,9.25,2.49,18.75,1.92,walking,6
91500,45.0,0.0,8.0,0.0,19.0,1.41,walking,6
91750,41.0,1.63,13.0,2.83,16.0,1.41,walking,6
92000,39.25,0.43,15.25,3.11,8.0,4.85,walking,6
92250,36.0,4.64,19.5,1.12,20.0,1.41,walking,6
92500,38.67,12.5,16.0,1.41,13.0,6.44,walking,6
92750,22.0,6.89,13.25,1.79,19.0,3.81,walking,6
93000,36.25,2.17,15.25,2.28,14.25,3.34,walking,6
93250,39.5,7.43,15.5,3.57,13.5,4.09,walking,6
93500,37.25,3.11,16.67,3.3,16.75,1.3,walking,6
93750,36.0,1.87,17.0,2.74,15.25,1.79,walking,6
94000,41.5,2.29,14.33,3.4,11.75,2.86,walking,6
94250,30.0,7.04,15.0,1.87,21.25,2.77,walking,6
94500,32.0,5.05,8.67,2.05,15.0,3.08,walking,6
94750,42.0,2.55,16.5,2.69,16.5,2.06,walking,6
95000,36.5,4.5,17.5,4.15,7.75,4.09,walking,6
95250,33.5,2.29,18.33,2.05,9.0,4.24,walking,6
95500,39.0,1.0,13.5,3.35,16.0,4.12,walking,6
95750,42.67,0.94,9.75,2.59,17.67,8.26,walking,6
96000,33.75,2.49,13.25,5.07,18.0,5.52,walking,6
96250,31.75,2.95,9.75,4.15,16.75,1.3,walking,6
96500,42.5,3.28,14.25,6.76,14.67,5.79,walking,6
96750,37.0,0.82,12.67,1.7,15.0,2.45,walking,6
97000,37.5,2.06,18.25,2.49,16.5,5.02,walking,6
97250,42.4,1.62,17.2,2.4,19.0,2.74,walking,6
97500,37.25,4.6,13.25,1.92,15.75,4.92,walking,6
97750,35.0,1.41,13.0,0.82,21.25,3.27,walking,6
98000,38.0,1.41,15.33,4.92,20.25,2.59,walking,6
98250,41.75,5.31,20.67,0.47,21.75,1.48,walking,6
98500,34.25,1.79,20.25,1.92,15.33,5.25,walking,6
98750,38.25,1.48,21.0,3.0,16.25,2.38,walking,6
99000,34.25,8.55,15.25,3.7,17.0,2.12,walking,6
99250,35.25,6.5,17.0,2.45,13.0,7.04,walking,6
99500,33.75,1.3,12.33,4.19,10.0,5.83,walking,6
99750,40.0,5.43,15.5,1.5,14.5,4.72,walking,6
100000,40.25,3.96,20.0,2.16,13.33,2.49,walking,6
100250,36.0,3.08,16.75,4.09,14.25,3.77,walking,6
100500,37.0,2.74,13.75,3.27,12.0,3.32,walking,6
100750,43.5,4.5,16.67,1.25,18.0,3.27,walking,6
101000,35.0,5.62,16.2,3.06,19.25,2.49,walking,6
101250,28.67,4.64,15.0,2.45,16.0,3.39,walking,6
101500,34.75,6.42,9.5,2.87,11.75,4.09,walking,6
101750,33.0,4.12,18.0,2.24,19.0,4.42,walking,6
102000,30.25,4.97,13.75,3.56,16.75,3.03,walking,6
102250,38.0,5.83,13.0,1.41,15.33,4.11,walking,6
102500,34.75,6.02,11.33,1.25,17.5,3.2,walking,6
102750,28.75,2.38,18.0,1.87,18.5,3.57,walking,6
103000,28.33,1.25,17.25,2.49,22.0,0.82,walking,6
103250,40.5,3.77,15.75,4.82,19.0,3.67,walking,6
103500,34.0,2.12,17.67,1.25,15.25,4.82,walking,6
103750,39.0,2.45,13.33,2.36,13.75,1.92,walking,6
104000,40.25,7.22,15.25,1.79,20.25,2.49,walking,6
104250,30.5,1.12,14.25,2.49,21.0,0.0,walking,6
104500,24.0,3.27,16.67,3.09,21.5,3.2,walking,6
104750,36.0,4.74,20.75,1.92,19.75,2.95,walking,6
105000,34.25,1.79,16.0,3.74,18.5,5.68,walking,6
105250,33.0,2.55,13.75,4.38,10.0,6.04,walking,6
105500,41.5,1.8,15.33,3.77,16.67,4.99,walking,6
105750,32.0,1.0,15.0,3.0,24.0,0.0,walking,6
106000,27.33,3.4,18.67,4.64,19.67,4.64,walking,6
106250,38.75,4.26,16.67,4.78,21.33,2.49,walking,6
106500,35.75,6.46,18.0,6.48,12.5,4.5,walking,6
106750,27.33,1.25,16.0,1.22,17.33,1.7,walking,6
107000,40.0,7.31,14.25,4.44,16.5,2.29,walking,6
107250,36.33,2.49,17.0,5.66,18.25,1.79,walking,6
107500,33.5,4.15,14.25,2.28,15.75,1.92,walking,6
107750,39.25,2.17,14.0,5.24,16.75,2.68,walking,6
108000,31.8,6.55,18.2,3.43,18.75,1.48,walking,6
108250,31.75,6.38,19.5,3.64,16.0,3.81,walking,6
108500,42.75,3.34,10.25,5.54,18.0,4.12,walking,6
108750,22.25,9.01,17.75,1.64,22.33,1.7,walking,6
109000,30.75,3.9,15.25,0.43,16.0,4.9,walking,6
109250,33.0,2.45,17.33,3.86,17.5,5.12,walking,6
109500,37.75,7.12,13.0,1.22,17.75,4.26,walking,6
109750,29.75,5.63,15.0,1.63,21.25,4.26,walking,6
110000,43.0,2.74,18.0,3.54,17.5,3.35,walking,6
110250,32.75,6.02,15.0,4.74,19.75,4.76,walking,6
110500,31.0,4.06,10.5,4.72,15.75,2.59,walking,6
110750,36.25,2.05,13.67,3.4,12.5,2.5,walking,6
111000,33.67,3.3,11.5,5.94,11.33,7.41,walking,6
111250,34.25,2.86,14.0,4.36,16.0,2.12,walking,6
111500,40.75,5.93,18.0,1.41,16.0,2.12,walking,6
111750,29.67,0.47,15.33,0.47,17.5,2.87,walking,6
112000,26.0,4.64,10.75,3.83,19.5,2.96,walking,6
112250,35.75,8.76,16.5,4.5,14.0,2.45,walking,6
112500,34.0,4.74,11.5,6.22,12.25,6.61,walking,6
112750,31.0,5.61,17.0,4.97,19.0,5.1,walking,6
113000,37.25,7.76,20.0,0.82,11.0,7.35,walking,6
113250,30.0,2.12,12.0,2.16,21.33,3.4,walking,6
113500,26.33,3.4,14.75,5.07,16.33,3.09,walking,6
113750,41.5,4.61,16.25,3.03,13.5,3.04,walking,6
114000,35.75,0.43,12.67,0.94,21.0,3.08,walking,6
114250,34.25,6.02,16.5,1.66,16.75,3.19,walking,6
114500,37.5,5.85,14.0,5.1,14.75,4.32,walking,6
114750,29.25,0.83,11.0,3.67,14.25,8.04,walking,6
115000,26.67,2.87,15.0,2.45,14.5,2.87,walking,6
115250,36.0,5.61,18.33,2.49,12.5,6.18,walking,6
115500,35.25,1.3,17.25,4.66,12.0,2.12,walking,6
115750,36.0,2.12,16.75,6.57,14.75,3.49,walking,6
116000,38.25,9.34,17.0,1.87,13.0,1.22,walking,6
116250,32.5,2.29,10.33,7.04,19.5,1.5,walking,6
116500,24.75,6.87,14.8,4.07,19.0,4.06,walking,6
116750,41.5,5.5,18.25,2.59,13.75,6.22,walking,6
117000,34.25,2.38,19.33,2.05,16.33,1.7,walking,6
117250,39.0,2.45,10.0,6.98,18.0,0.0,walking,6
117500,31.67,11.03,14.5,1.5,13.67,1.89,walking,6
117750,32.0,4.06,10.67,3.3,16.75,2.38,walking,6
118000,31.0,6.82,17.5,2.5,15.25,3.7,walking,6
118250,41.33,5.91,16.0,3.0,14.0,4.06,walking,6
118500,37.75,1.3,13.75,7.22,20.0,1.22,walking,6
118750,36.0,2.45,17.0,5.1,20.5,0.87,walking,6
119000,34.33,1.89,15.0,2.45,17.0,2.12,walking,6
119250,33.0,7.35,14.6,3.14,13.0,5.7,walking,6
119500,31.67,1.25,11.0,6.16,19.25,2.17,walking,6
119750,30.75,10.21,11.75,1.09,18.5,3.2,walking,6
0,38.5,3.77,15.5,1.8,20.5,1.66,walking,6
250,33.67,3.86,13.33,3.4,16.0,5.0,walking,6
500,40.33,6.55,9.67,3.3,18.0,4.24,walking,6
750,34.5,5.59,15.33,4.5,22.75,1.64,walking,6
1000,31.75,4.21,17.25,1.92,20.25,4.26,walking,6
1250,39.0,3.0,13.25,4.21,11.25,1.92,walking,6
1500,37.25,2.49,16.33,0.94,11.0,0.82,walking,6
1750,37.5,3.35,21.0,4.24,18.33,0.47,walking,6
2250,31.75,1.3,15.25,3.27,12.75,1.92,walking,6
2500,26.33,1.7,15.0,0.0,19.0,0.0,walking,6
2750,36.67,5.73,19.33,1.25,10.75,7.89,walking,6
3000,37.33,1.25,21.25,1.79,13.0,1.41,walking,6
3250,33.0,5.79,17.5,1.12,17.25,3.9,walking,6
3500,36.5,7.89,12.25,4.44,15.25,7.82,walking,6
3750,30.0,6.48,13.33,1.25,18.75,2.49,walking,6
4000,23.75,5.49,17.75,2.05,20.75,2.17,walking,6
4250,36.0,6.96,13.25,5.76,14.5,4.27,walking,6
4500,33.5,3.91,10.0,4.08,18.75,2.28,walking,6
4750,32.5,2.87,10.0,1.87,13.0,1.22,walking,6
5000,38.5,4.33,17.25,3.11,15.0,7.14,walking,6
5250,25.0,1.0,14.33,0.94,13.33,3.68,walking,6
5500,23.0,4.0,16.5,1.5,9.5,0.5,walking,6
5750,37.5,4.5,16.0,3.67,20.0,1.0,walking,6
6000,27.0,6.36,16.0,1.41,13.0,1.41,walking,6
6250,30.75,6.14,16.0,3.39,18.5,5.94,walking,6
6500,33.25,10.11,14.0,2.45,17.33,5.19,walking,6
6750,31.33,1.25,14.0,2.74,20.67,2.87,walking,6
7000,24.0,4.24,19.5,2.87,16.75,4.44,walking,6
7250,35.0,8.75,19.5,1.8,16.33,3.68,walking,6
7500,35.0,1.41,15.0,4.24,16.25,1.92,walking,6
8000,42.75,1.92,19.0,4.12,18.5,2.06,walking,6
8250,32.75,4.21,11.75,4.76,15.75,4.15,walking,6
